id_sesion,fecha,spot,altura_ola_m,periodo_s,direccion_swell,viento_kmh,direccion_viento,marea,temp_agua,num_surfistas,valoracion,buena_sesion
S101694,2024-03-27,Mundaka,0.56,9.5,312,6.7,E,alta,14.1,15,4,No
S100085,2024-07-20,Pantin,0.83,11.0,263,12.7,E,alta,12.8,30,4,No
S100469,2023-01-26,Rodiles ,0.44,9.4,340,32.6,NW,baja,11.0,16,3,No
S100225,2024-06-02,Zarautz,0.47,11.7,357,29.9,W,media,17.9,21,4,No
S100774,2024-12-23,Rodiles,1.12,11.8,268,7.5,W,baja,20.5,27,4,No
S100331,2024-05-14,Sopela,1.4,10.7,329,19.7,N,media,18.5,32,4,Yes
S100233,2023-01-22,Pantin,0.27,11.3,297,27.9,NE,alta,13.6,19,3,No
S100588,2023-04-03,Rodiles,3.54,5.7,283,4.6,N,alta,17.4,28,3,No
S100475,2023-05-15,Pantin,1.08,8.9,320,12.2,N,alta,19.8,26,4,No
S101284,2022-12-12,Sopela ,1.77,6.8,280,37.3,S,alta,14.9,22,4,No
S101869,2023-11-22,PANTIN,2.46,15.7,328,9.4,SW,baja,15.6,31,4,Yes
S100599,2022-09-24,Somo,1.59,12.8,255,9.7,W,baja,15.4,28,5,Yes
S100421,2023-07-14,Pantin,0.59,13.5,328,5.5,S,media,13.6,22,4,Yes
S101711,2023-03-17,Sopela,2.69,3.0,332,7.4,NW,alta,17.8,25,3,No
S100182,2023-01-31,sopela,2.36,8.4,360,28.7,NE,baja,13.1,27,3,No
S100988,2023-07-30,Zarautz,0.9,11.7,315,44.2,NE,media,17.5,24,3,No
S101000,2024-11-19,Pantin,1.95,9.5,250,14.6,NW,alta,20.6,28,4,No
S101641,2024-07-23,Mundaka,1.69,8.0,294,17.2,S,media,17.8,21,4,Yes
S101356,2023-05-27,Sopela,3.14,9.4,284,25.5,N,baja,18.9,31,3,No
S101462,2023-03-10,mundaka,0.2,9.5,354,32.6,NW,baja,17.1,20,3,No
S100049,2023-06-10,Pantin,0.88,14.3,271,13.3,S,media,17.0,25,4,Yes
S101876,2023-08-30,Zarautz,1.32,12.2,305,12.0,W,baja,12.8,28,4,No
S101029,2024-12-06,Sopela,0.2,7.4,336,3.1,N,alta,18.6,18,4,No
S100529,2023-07-02,Rodiles,2.32,12.1,307,36.5,S,baja,16.3,25,3,Yes
S101258,2023-01-07,SOMO,0.25,8.5,294,10.8,SW,alta,21.6,26,3,No
S100486,2024-08-09,Sopela,0.53,13.5,316,26.3,SW,alta,16.9,19,4,Yes
S101952,2024-11-27,mundaka,0.47,13.8,304,7.7,SE,baja,16.8,19,4,No
S100497,2024-10-31,Sopela,0.98,7.7,294,11.4,E,alta,12.9,14,3,No
S101646,2024-01-15,Sopela,2.5,9.5,335,13.7,NW,alta,17.6,23,3,No
S100106,2022-09-24,pantin,0.67,5.6,275,23.8,S,alta,16.7,20,3,No
S100443,2024-08-31,SOPELA,1.15,16.3,276,27.5,S,alta,20.6,22,4,No
S101512,2023-11-08,pantin,1.1,10.0,274,12.7,NE,media,15.3,16,4,No
S100646,2023-01-06,Sopela,1.12,13.3,251,3.2,NE,baja,20.1,18,4,No
S101036,2022-11-03,Rodiles,0.58,12.9,347,16.7,S,alta,20.5,23,5,Yes
S101762,2023-12-15,mundaka,2.22,12.2,275,14.5,N,media, ,23,4,No
S100726,2024-10-17,Pantin,0.4,15.2,274,3.5,S,baja,13.9,17,4,No
S100190,2024-11-20,Pantin,0.82,4.8,272,0.9,S,baja,16.6,15,3,No
S101788,2024-09-25,Sopela,1.22,9.9,258,36.9,SE,media,15.7,20,4,Yes
S101856,2022-11-29,Sopela,2.67,13.5,343,22.2,,alta,14.7,28,4,No
S100282,2024-02-18,Pantin,0.88,6.1,270,48.4,S,alta,16.7,19,4,No
S100029,2023-05-09,Sopela,0.49,9.6,309,12.7,E,baja,19.1,14,4,No
S100169,2024-07-16,mundaka,0.46,9.4,280,18.7,N,alta,13.6,21,4,No
S101001,2023-09-08,Pantin,1.14,11.7,275,8.0,S,alta,19.3,22,5,Yes
S101204,2022-09-04,Somo,2.14,7.5,276,8.0,,media,13.9,21,4,No
S100100,2023-03-05,PANTIN,2.81,13.5,255,2.8,SW,baja,17.6,31,4,Yes
S100197,2023-04-20,Mundaka,3.13,8.5,293,9.7,N,media,17.0,25,4,No
S100495,2024-08-22,Sopela,1.52,12.4,256,24.5,S,alta,19.2,29,4,Yes
S101745,2022-12-10,Rodiles,1.46,9.9,353,17.8,NW,media,20.6,19,4,No
S100647,2024-08-22,Somo,0.46,8.7,335,10.6,E,media,14.6,21,3,No
S100987,2024-03-03,Zarautz,0.69,5.7,337,46.1,SE,baja,18.5,20,4,No
S100044,2024-02-16,MUNDAKA,2.17,9.4,356,13.9,SW,baja,14.6,20,4,No
S101935,2023-01-21,Mundaka,0.97,11.0,268,25.9,W,media,18.8,20,3,No
S100710,2023-05-28,Pantin,1.1,12.3,344,14.8,,baja,17.6,20,4,Yes
S100373,2024-06-16,Sopela,0.69,8.0,353,11.1,NW,baja,19.8,20,3,No
S100678,2024-11-21,Somo,1.04,9.4,281,30.5,NW,baja,16.9,25,5,No
S100566,2022-12-02,zarautz,0.2,10.3,319,4.8,W,baja,20.3,14,2,No
S101672,2024-06-03,Zarautz,1.51,9.8,349,2.1,E,baja,21.3,24,3,No
S101821,2023-12-05,Pantin,1.55,18.5,259,52.0,W,alta,15.9,26,3,No
S100847,2023-08-29,Mundaka,0.72,13.3,296,33.3,NW,media,16.8,19,3,No
S100460,2023-01-30,Pantin,1.27,12.8,312,13.4,S,media,19.7,24,5,Yes
S101437,2024-12-20,Somo,0.6,8.9,255,26.9,S,baja,13.4,18,4,No
S101155,2023-04-20,Somo,2.72,12.5,329,20.4,W,media,15.4,28,3,No
S100039,2023-03-31,somo,0.43,8.8,349,5.4,S,alta,15.6,18,3,No
S100434,2024-03-03,Sopela ,1.39,5.7,349,6.0,N,baja,15.8,22,4,Yes
S100973,2024-05-01,Sopela,1.09,15.3,258,8.5,NW,alta,20.0,17,4,Yes
S101239,2025-01-15,Mundaka,1.78,11.4,338,,N,baja,20.5,32,4,No
S101007,2024-04-03,somo,1.16,12.7,340,37.1,NE,media,18.2,27,3,No
S101579,2024-05-21,Somo,1.14,4.9,291,22.0,NW,baja,20.5,22,4,No
S101590,2022-12-17,Pantin,2.0,12.8,297,2.7,S,alta,19.0,35,4,Yes
S101786,2024-06-02,Zarautz,0.47,14.2,254,5.9,E,media,19.6,16,4,Yes
S101498,2024-02-04,Sopela,0.84,5.4,299,12.8,NE,alta, ,16,3,No
S100456,2023-05-24,Mundaka,3.65,8.6,291,13.1,E,baja,13.7,35,2,No
S101835,2024-01-04,Mundaka,1.1,9.2,349,16.4,NW,media,16.6,16,4,Yes
S100260,2022-12-22,PANTIN,0.48,6.3,342,2.5,NE,media,16.2,17,3,No
S101840,2023-11-15,Sopela,0.5,15.1,317,14.6,W,media,17.4,18,4,No
S100035,2022-11-22,Mundaka,1.85,5.7,350,14.1,,baja, ,24,3,No
S100827,2022-10-19,Rodiles,3.2,5.4,339,,SE,media,19.7,35,4,No
S100309,2023-02-15,Mundaka,1.9,12.7,310,12.3,SE,alta,22.4,30,4,Yes
S100276,2022-11-04,Sopela ,4.61,15.1,271,23.2,NW,alta,16.6,35,2,No
S100636,2022-11-27,Zarautz,2.18,10.7,354,14.8,W,media,21.3,19,4,No
S100654,2022-11-23,Somo,0.4,7.9,304,,S,alta,15.7,19,4,No
S100622,2024-08-26,Mundaka,0.98,16.1,353,8.8,S,media,14.8,25,5,Yes
S101859,2024-11-27,Pantin,1.12,9.3,275,2.7,SE,baja,14.4,25,4,No
S100844,2023-05-05,Mundaka ,1.47,7.9,306,10.7,S,media,19.9,25,4,No
S100393,2024-01-13,SOMO,3.03,8.5,343,10.4,S,media,19.4,30,4,No
S101769,2025-01-24,Zarautz,0.43,7.7,308,7.7,E,alta,16.2,13,4,No
S100107,2024-08-05,Somo,0.48,12.2,296,12.1,NE,alta,16.6,21,4,No
S100349,2024-05-03,mundaka,1.45,10.1,314,18.4,NE,baja,22.9,20,5,No
S100524,2023-05-27,Zarautz,0.99,9.7,334,9.1,N,media,23.0,21,4,No
S100784,2023-04-05,Sopela,1.64,5.9,277,5.6,NE,baja,16.3,23,3,No
S100047,2024-01-27,Rodiles,1.36,16.2,348,5.6,SE,media,16.8,20,4,Yes
S100203,2023-02-23,Pantin,1.41,5.9,337,7.9,SE,alta,13.4,24,4,Yes
S100447,2024-05-18,Rodiles,1.13,12.6,262,31.3,SE,baja,17.2,15,4,Yes
S101655,2023-06-23,Zarautz,0.81,12.8,300,19.5,N,baja,16.2,18,4,No
S100021,2023-05-22,Sopela,0.62,8.4,332,22.4,W,alta,16.9,19,3,No
S100402,2023-06-06,Zarautz,2.26,3.0,299,8.2,NE,baja,14.3,23,3,No
S101107,2023-12-12,Rodiles,0.91,16.4,265,15.2,SW,alta,15.2,17,4,Yes
S101154,2023-09-16,Zarautz,1.07,7.3,252,2.5,E,media,17.5,15,4,No
S101439,2023-11-02,Rodiles,2.36,6.9,327,7.9,SE,alta,17.3,34,3,No
S100989,2022-12-26,pantin,1.54,14.9,358,12.8,S,media,20.0,24,4,Yes
S101865,2023-12-04,sopela,1.76,9.6,326,34.2,S,baja,17.3,26,4,Yes
S100741,2024-11-12,Pantin,0.88,6.6,355,5.9,W,media,16.9,19,3,No
S101721,2023-10-28,Pantin,0.2,7.7,348,10.4,N,media,18.8,15,4,No
S101310,2024-10-25,Somo,1.5,7.7,295,4.1,,alta,12.7,24,4,No
S101147,2023-10-07,Pantin,0.35,11.3,253,7.3,S,alta,17.7,15,4,No
S100033,2025-01-01,Somo,0.66,8.8,355,37.5,E,alta,19.0,21,3,No
S100787,2022-09-26,Pantin,1.92,10.0,267,6.7,W,baja,21.0,25,4,No
S101540,2024-04-13,Sopela,0.79,12.0,261,2.1,W,media,16.1,15,4,Yes
S100923,2024-08-11,Mundaka,0.2,5.5,272,28.0,N,alta,15.2,18,3,No
S101043,2024-10-21,Sopela,0.61,9.5,271,6.0,NE,media,14.7,19,4,Yes
S101932,2023-09-16,Rodiles,0.43,9.4,264,5.1,NW,baja,18.7,21,4,No
S101243,2023-05-08,Sopela,3.83,8.1,253,30.6,S,alta,20.3,36,2,No
S101915,2024-12-31,somo,1.65,9.0,338,12.5,SE,baja,18.6,29,4,Yes
S100579,2023-09-26,Mundaka,1.15,8.8,351,12.8,S,media,16.1,20,4,Yes
S100481,2024-11-17,PANTIN,0.3,8.0,271,4.8,,alta,18.3,25,3,No
S100931,2024-08-14,Pantin,0.55,9.5,314,8.2,S,alta,15.7,28,3,No
S100356,2024-05-21,Mundaka,2.56,11.4,293,4.9,NW,baja,11.0,30,4,No
S101685,2024-04-10,Somo,1.54,9.9,329,16.4,E,alta,16.9,28,4,No
S101248,2023-08-29,Zarautz,0.92,9.1,346,29.3,SE,alta,14.4,26,4,Yes
S100759,2025-01-06,Pantin,1.89,9.6,262,15.6,SE,media,17.1,34,4,No
S100092,2023-02-06,Rodiles,0.6,7.6,289,15.3,E,media,12.2,16,4,No
S101175,2023-11-10,Sopela,0.56,6.4,290,10.1,N,baja,19.0,16,3,No
S101415,2024-04-26,pantin,0.87,8.4,320,43.3,S,media,18.1,19,3,No
S101341,2023-07-21,MUNDAKA,1.26,9.8,289,8.4,NW,baja,17.4,24,3,No
S101472,2023-03-18,Sopela,0.89,7.9,348,5.4,SE,alta,17.7,17,3,No
S100803,2024-09-20,Rodiles,1.82,14.2,352,16.2,NW,media,14.5,30,4,No
S100745,2024-10-09,Sopela,2.35,8.9,333,11.1,NE,baja,13.2,22,3,No
S101546,2024-04-18,Pantin,1.79,10.8,265,31.6,S,alta,14.5,19,3,No
S100279,2023-08-05,Mundaka,1.08,13.3,305,4.1,SE,baja,18.0,21,4,Yes
S101607,2023-02-08,Somo,0.42,11.4,290,20.4,SE,baja,16.9,17,4,No
S100764,2023-11-09,sopela,2.08,10.7,354,34.6,SE,media,20.4,20,4,Yes
S100604,2023-10-07,Pantin,1.15,11.2,326,14.3,SE,media,14.8,24,4,Yes
S101988,2022-09-07,Zarautz ,1.71,11.1,260,23.7,S,baja,18.6,20,4,Yes
S101373,2023-07-11,Sopela,0.5,12.3,258,7.5,,baja,15.9,26,4,Yes
S101951,2023-03-02,Somo,1.81,4.1,355,16.2,NW,alta,15.0,29,3,No
S101398,2022-10-05,mundaka,0.87,9.3,335,2.4,E,media,17.8,29,4,No
S100400,2023-12-28,Rodiles,1.02,11.4,284,12.9,NW,media,20.5,24,4,No
S101728,2023-03-18,Sopela,1.77,11.5,336,3.4,NW,baja,16.2,28,5,No
S100257,2024-05-13,Mundaka,1.45,9.0,302,27.9,S,baja,18.0,23,4,No
S100944,2024-08-15,Mundaka,0.91,6.5,327,21.6,N,alta,20.2,17,3,No
S101875,2024-04-07,Mundaka ,0.81,11.3,331,33.6,SW,media,21.7,26,4,Yes
S101096,2023-01-24,RODILES,3.36,6.9,250,17.2,NE,alta,19.7,31,3,No
S101219,2023-03-23,Sopela,1.46,6.9,353,21.6,NW,media,13.7,17,4,No
S101507,2024-07-08,Sopela,0.24,9.3,294,5.8,N,alta,19.5,17,3,No
S101879,2022-11-23,MUNDAKA,2.25,9.8,346,17.0,W,baja,15.7,23,4,No
S101161,2024-07-21,Sopela,2.04,6.8,349,21.9,SW,alta,18.1,26,4,Yes
S100494,2023-05-12,Zarautz,0.68,9.7,271,38.6,,media,14.5,29,3,No
S100772,2025-01-16,Mundaka,0.7,8.3,356,4.3,NW,baja,17.1,24,3,No
S100550,2024-01-13,pantin,0.86,11.8,358,4.9,NW,media,20.0,23,3,No
S101486,2024-08-25,Mundaka,1.01,12.7,332,7.3,W,media,21.3,24,4,No
S100201,2025-01-05,Rodiles,1.35,11.6,353,2.6,SE,media,14.5,22,4,Yes
S100312,2022-10-12,Mundaka,0.4,5.9,298,8.1,N,baja,18.5,18,3,No
S100290,2023-09-01,Pantin,1.32,8.9,340,16.9,SW,alta,22.8,18,4,No
S101213,2023-01-07,Rodiles,1.37,11.8,301,15.2,S,baja,19.8,18,4,Yes
S100763,2024-10-19,rodiles,0.92,5.9,327,2.3,N,baja,14.1,19,4,No
S101136,2024-01-22,Pantin,1.07,9.0,320,7.3,N,alta,17.8,17,4,No
S100949,2024-01-11,Zarautz,2.32,16.1,314,15.0,E,media,14.9,24,4,No
S100183,2024-12-03,Pantin ,0.37,10.0,283,17.9,N,alta,19.5,15,3,No
S101176,2024-07-03,Zarautz,3.36,10.6,346,,S,baja,19.0,35,3,No
S101848,2022-10-29,Somo,1.11,13.3,296,17.1,SW,alta,16.0,30,4,Yes
S101349,2024-08-12,SOMO,0.48,17.1,297,6.8,N,alta,23.0,16,4,No
S101727,2023-07-07,somo,0.85,8.3,324,8.4,SE,baja,17.2,23,4,No
S101068,2024-03-18,Sopela,0.89,10.6,348,5.5,N,media, ,18,4,No
S101468,2024-11-22,Pantin,2.68,10.3,329,49.2,S,media,16.3,33,4,No
S101811,2024-04-24,Somo,3.2,9.5,285,7.5,,media,15.1,36,2,No
S101030,2024-11-11,SOPELA,0.96,15.3,297,9.2,W,media,18.0,19,3,No
S100250,2024-05-08,zarautz,1.05,13.2,298,6.6,N,media,16.7,21,5,Yes
S100823,2022-12-30,Somo,1.65,8.3,287,14.3,N,media,23.0,22,4,No
S101099,2024-10-06,Sopela,1.55,14.4,347,33.1,SE,media,21.6,22,4,Yes
S101536,2023-03-20,Mundaka,0.41,9.1,316,37.7,W,media,20.6,24,3,No
S100940,2024-09-04,Pantin,1.08,5.7,250,16.4,NE,media,20.2,24,3,No
S100391,2023-08-16,Zarautz,1.46,5.8,293,48.1,SW,media,20.2,25,4,Yes
S101919,2023-08-23,Somo,0.41,8.7,297,19.9,SE,media,18.4,16,4,No
S101456,2024-01-21,Rodiles,1.34,9.4,335,11.4,SW,baja,21.6,30,3,Yes
S101092,2023-09-15,Rodiles,0.58,8.1,318,8.1,SW,baja,15.7,21,3,No
S101191,2025-02-14,Zarautz,2.12,11.5,335,15.3,SE,media,16.4,29,3,Yes
S100904,2024-03-29,Sopela,0.91,5.5,297,8.2,N,media,19.0,23,3,No
S100730,2024-05-13,Pantin,1.99,9.0,304,3.5,N,alta,16.8,22,4,No
S100554,2023-09-10,Rodiles,1.32,11.7,301,12.0,W,media,15.7,33,4,Yes
S100366,2024-09-13,Sopela ,1.9,9.4,327,14.5,E,alta,17.9,14,4,No
S100345,2024-06-01,Zarautz,0.22,5.3,308,60.0,NW,baja,17.9,17,2,No
S101608,2023-05-04,Zarautz,0.32,11.9,307,8.2,NW,media,19.6,21,4,No
S100535,2024-07-19,Mundaka,0.82,13.2,302,60.0,W,media, ,21,3,No
S101422,2023-02-13,Somo,0.89,7.4,309,15.4,SW,media,15.1,27,4,No
S101209,2024-12-20,rodiles,1.07,6.9,269,23.0,W,alta,23.0,29,3,No
S101372,2024-02-18,Sopela,0.59,6.9,259,5.2,SE,media,13.0,13,4,Yes
S101639,2024-09-26,Zarautz ,1.42,8.8,316,19.4,S,baja,14.4,23,4,Yes
S100919,2024-08-13,Somo,0.2,6.5,355,14.0,SE,alta,18.8,13,3,No
S100211,2024-05-01,Pantin,2.21,13.8,326,25.7,E,baja,14.8,23,3,No
S101603,2023-03-05,Zarautz,1.65,10.3,292,16.0,S,media,16.4,24,4,Yes
S100502,2023-12-05,Rodiles,1.39,9.5,314,28.4,S,alta,20.7,20,4,No
S100537,2025-01-04,Mundaka,0.98,6.9,259,31.9,NW,media,16.0,20,3,No
S101220,2023-07-19,Somo,2.5,9.5,286,10.2,W,baja,16.1,27,4,No
S100175,2023-10-14,Sopela,0.59,13.6,341,10.5,S,alta,16.7,17,5,Yes
